sample_id,source,source_type,title,text,url,published_at,query,metadata
69129dbc74a0940e,Apple App Store,app_review,Riser: Small Business CRM: Only fake leads,Unfortunately I have had a horrible experience with this app. All the leads are fake. Got to the point that one lead happened to be a coworker that had not requested any service. I tried to get my money back with no response from customer service,https://itunes.apple.com/us/review?id=1484656561&type=Purple%20Software,2022-11-10T12:59:54-07:00,small business crm,"{""app"": ""Riser: Small Business CRM"", ""app_id"": ""1484656561"", ""eligibility_rule"": ""Apple rating<=3; 3-star requires pain marker; text>=50; native review ID"", ""native_id"": ""9275826908"", ""rating"": ""1"", ""record_sha256"": ""c7c1c96db284e8e14dfd78efaeef5e006b572911add210b7cab47c2d48766847"", ""retrieved_at"": ""2026-07-19"", ""version"": ""1.180""}"
5a97d493bb49b99c,Apple App Store,app_review,Nutshell – Small Business CRM: Come on Nutshell,Really good desktop but doesn’t travel well for CRM.,https://itunes.apple.com/us/review?id=337938121&type=Purple%20Software,2025-09-23T05:37:15-07:00,small business crm,"{""app"": ""Nutshell – Small Business CRM"", ""app_id"": ""337938121"", ""eligibility_rule"": ""Apple rating<=3; 3-star requires pain marker; text>=50; native review ID"", ""native_id"": ""13174165057"", ""rating"": ""1"", ""record_sha256"": ""8d0ec50ed6e8b78676869cfefc965f258b363e1155e34475b963de8c93724888"", ""retrieved_at"": ""2026-07-19"", ""version"": ""3.3.0""}"
20cf03c950c6634c,Apple App Store,app_review,Nutshell – Small Business CRM: Don’t waste your time with the app,Big fan of the desktop version but the app is just a piece of junk. Don’t waste your time downloading it or trying to work through it.,https://itunes.apple.com/us/review?id=337938121&type=Purple%20Software,2024-12-28T06:49:27-07:00,small business crm,"{""app"": ""Nutshell – Small Business CRM"", ""app_id"": ""337938121"", ""eligibility_rule"": ""Apple rating<=3; 3-star requires pain marker; text>=50; native review ID"", ""native_id"": ""12115950139"", ""rating"": ""2"", ""record_sha256"": ""c5d4d879eaf5a9ec3fe34219f66a0f4fdc0678d42a255aeda1174fa0645177fb"", ""retrieved_at"": ""2026-07-19"", ""version"": ""3.2.2""}"
3aa4e7054f0e93cf,Apple App Store,app_review,Zoho CRM - Sales & Marketing: Invalid phone number getting real enoying,Can’t enter a phone number. Keep getting invalid phone number. Doesn’t matter how I enter it.,https://itunes.apple.com/us/review?id=444908810&type=Purple%20Software,2026-06-24T10:20:06-07:00,small business crm,"{""app"": ""Zoho CRM - Sales & Marketing"", ""app_id"": ""444908810"", ""eligibility_rule"": ""Apple rating<=3; 3-star requires pain marker; text>=50; native review ID"", ""native_id"": ""14221409200"", ""rating"": ""1"", ""record_sha256"": ""43ee79730177b0aa022cb0f653b2c83b36d2e18c20070679deef01fd68136c5e"", ""retrieved_at"": ""2026-07-19"", ""version"": ""3.19.4""}"
3db5202472f8a65f,Apple App Store,app_review,Mindbody Business: Need to delete and redownload every time,Every time a new instructor is on the schedule it will not show their name unless you delete the app and redownload.,https://itunes.apple.com/us/review?id=599125654&type=Purple%20Software,2026-04-07T11:33:07-07:00,appointment scheduling business,"{""app"": ""Mindbody Business"", ""app_id"": ""599125654"", ""eligibility_rule"": ""Apple rating<=3; 3-star requires pain marker; text>=50; native review ID"", ""native_id"": ""13933103195"", ""rating"": ""1"", ""record_sha256"": ""e99a305dfca8681f72cccd98e7a87f6a137b28e990ed03a449bd7db11810c7e3"", ""retrieved_at"": ""2026-07-19"", ""version"": ""7.69.0""}"
b78bcfc0a0a4c60b,Apple App Store,app_review,Setmore Appointment Scheduling: Locked behind premium,"I’ve been using this app since I started my business and it’s been wonderful. Especially the two way calendar sync. I decided to give premium a chance and after the trial ended, decided not to move forward. Little did I know they added the two way calendar sync to premium (used to be free) after the downgrade, it took that away. It’s really frustrating when a company lets you have a feature for free then locks it behind a paywall. This has caused a lot of headache for no reason.",https://itunes.apple.com/us/review?id=665859578&type=Purple%20Software,2025-12-09T05:20:15-07:00,appointment scheduling business,"{""app"": ""Setmore Appointment Scheduling"", ""app_id"": ""665859578"", ""eligibility_rule"": ""Apple rating<=3; 3-star requires pain marker; text>=50; native review ID"", ""native_id"": ""13493565885"", ""rating"": ""1"", ""record_sha256"": ""ac8fec183d7a06b7f64c31a7f916e8cc15bcd06da41fba1ae97b0b2635ee5b92"", ""retrieved_at"": ""2026-07-19"", ""version"": ""6.68.1""}"
ef0ddea7513c6cc4,Apple App Store,app_review,Booksy Biz: Booking & Payments: No client received,Ive been paying and any clients in over 2 months I’m unhappy that I must pay to not receive clients.,https://itunes.apple.com/us/review?id=725335996&type=Purple%20Software,2026-07-15T19:22:06-07:00,appointment scheduling business,"{""app"": ""Booksy Biz: Booking & Payments"", ""app_id"": ""725335996"", ""eligibility_rule"": ""Apple rating<=3; 3-star requires pain marker; text>=50; native review ID"", ""native_id"": ""14308476907"", ""rating"": ""1"", ""record_sha256"": ""cf00a029f08084bcd29d27b33ab42ff05a77eff7484c5c757345f75347d3e053"", ""retrieved_at"": ""2026-07-19"", ""version"": ""26.07.1000""}"
4523c3414e25b5ac,Apple App Store,app_review,Visibook Appointment Scheduler: Not working,"After the latest iOS update, Visibook opens but the calendar is completely blank. I’ve reinstalled and checked permissions.”",https://itunes.apple.com/us/review?id=961171461&type=Purple%20Software,2026-01-28T06:54:07-07:00,appointment scheduling business,"{""app"": ""Visibook Appointment Scheduler"", ""app_id"": ""961171461"", ""eligibility_rule"": ""Apple rating<=3; 3-star requires pain marker; text>=50; native review ID"", ""native_id"": ""13685519796"", ""rating"": ""1"", ""record_sha256"": ""94d1c8276b2a8c22ee449b8693da59dcf1b5d3f49227f82ebf90f9b4fd12db85"", ""retrieved_at"": ""2026-07-19"", ""version"": ""1.2.0""}"
23492f757b8c7913,Apple App Store,app_review,Podium - Small Business Tools: Very Frustrating,"We have been with Podium for 15 months now. Some things are great, and come as advertised. Reviews, follow-ups, and bulk messaging, and credit card processing have all been great benefits to add. However, the AI portion of this company is far from what we were promised. For over a year, we have asked the 7 different customer service managers that we have been assigned to resolve these issues. The AI will change its name, change the script, tell customers we offer things that we don’t, turn away customers for services we do offer, change the name of our company, etc etc. The list goes on and on. And no matter how many times we have complained and been promised that this would be resolved, the issues just continue to get worse. We are very disappointed in this, and are actively seeking to get away from the AI and back to an answering service. We are very tired and disappointed in the service and the support we have received on this aspect. We placed a lot of our eggs in this basket, and it is going to be a long, disappointing process to re-implement the old procedures to make up for what we were promised with Podium. I encourage anyone looking into an AI CSM to seek something else.",https://itunes.apple.com/us/review?id=971412288&type=Purple%20Software,2026-07-13T05:18:35-07:00,small business crm,"{""app"": ""Podium - Small Business Tools"", ""app_id"": ""971412288"", ""eligibility_rule"": ""Apple rating<=3; 3-star requires pain marker; text>=50; native review ID"", ""native_id"": ""14297856804"", ""rating"": ""1"", ""record_sha256"": ""9c2e916366097a61bbe9a5a9bfc1db0cfcfe1b5eb3be0477c77947b2caefa3f1"", ""retrieved_at"": ""2026-07-19"", ""version"": ""2026.28.1""}"
fb9a88f29042f8e9,Apple App Store,app_review,Podium - Small Business Tools: Not built for car dealers,Spend more of my time trying to help them work out kinks and train their robot than I do on the job I'm paid to do.,https://itunes.apple.com/us/review?id=971412288&type=Purple%20Software,2025-11-18T09:26:19-07:00,small business crm,"{""app"": ""Podium - Small Business Tools"", ""app_id"": ""971412288"", ""eligibility_rule"": ""Apple rating<=3; 3-star requires pain marker; text>=50; native review ID"", ""native_id"": ""13413557616"", ""rating"": ""2"", ""record_sha256"": ""53f31b8c7936af3bc2bdd367ee30b06f50dce07e5d9758692bfa1c61d6015417"", ""retrieved_at"": ""2026-07-19"", ""version"": ""2025.44.1""}"
ddff4aff303a0b27,Apple App Store,app_review,HoneyBook - Small Business CRM: Not intuitive and not good for iPad users,I have the hardest time doing the simplest things. Their mobile version is inadequate and I use my iPad for everything.,https://itunes.apple.com/us/review?id=1104772757&type=Purple%20Software,2026-04-18T16:26:30-07:00,small business crm,"{""app"": ""HoneyBook - Small Business CRM"", ""app_id"": ""1104772757"", ""eligibility_rule"": ""Apple rating<=3; 3-star requires pain marker; text>=50; native review ID"", ""native_id"": ""13972735198"", ""rating"": ""2"", ""record_sha256"": ""0446a678db68361e15496ee6bfc957c4928e018b24299e69d29f4cbfac6d95cc"", ""retrieved_at"": ""2026-07-19"", ""version"": ""1.62.4""}"
d9f54c1a4ea9bd39,Apple App Store,app_review,HubSpot: Garbage,Keeps locking my account when I’m logged into my work computer vs. my phone.,https://itunes.apple.com/us/review?id=1107711722&type=Purple%20Software,2025-12-19T12:40:03-07:00,small business crm,"{""app"": ""HubSpot"", ""app_id"": ""1107711722"", ""eligibility_rule"": ""Apple rating<=3; 3-star requires pain marker; text>=50; native review ID"", ""native_id"": ""13532330926"", ""rating"": ""1"", ""record_sha256"": ""acf4fd2b34925afa2b508a725b104e5e74f7621d6a7dd211b7aded86da731760"", ""retrieved_at"": ""2026-07-19"", ""version"": ""4.78.0""}"
b343f397f691b26c,Apple App Store,app_review,Acuity: Appointment Scheduler: Horrible,"DO NOT USE THIS APP!!!! DO NOT DOWNLOAD!!! I’ve had one of the most frustrating experiences with Acuity Scheduling. If I could give zero stars, I would. The customer service has been extremely disappointing. Every time I contact support, I either get generic copy-and-paste responses or I’m transferred to someone who simply repeats the same information without actually solving the problem. It often feels like the representatives don’t fully understand the product they’re supporting. I’ve been trying for over three months to get help setting up my state sales tax correctly, and the issue is still unresolved. Despite multiple conversations with support, no one has been able to provide a clear solution or walk me through the process. For a scheduling platform that’s designed for businesses, something this basic shouldn’t be so difficult. I’m now stuck using Acuity because my business is already integrated with Squarespace, otherwise I would have switched to another booking platform long ago. The software itself has potential, but the lack of knowledgeable customer support completely overshadows it. When you’re running a business, you need timely and accurate assistance—not endless back-and-forth conversations that lead nowhere. I sincerely hope Acuity invests in better training for its support team and improves the overall customer service experience. Right now, I cannot recommend this platform to other business owners.",https://itunes.apple.com/us/review?id=1179146771&type=Purple%20Software,2026-07-04T19:26:20-07:00,appointment scheduling business,"{""app"": ""Acuity: Appointment Scheduler"", ""app_id"": ""1179146771"", ""eligibility_rule"": ""Apple rating<=3; 3-star requires pain marker; text>=50; native review ID"", ""native_id"": ""14264293614"", ""rating"": ""1"", ""record_sha256"": ""49b707234ea1604cb024a5ff69ac3c279fc4b7a41c5e971d6800061f66cae0fb"", ""retrieved_at"": ""2026-07-19"", ""version"": ""87.0.0""}"
dab5e6b460df6d3c,Apple App Store,app_review,Riser: Small Business CRM: Leads are not vetted.,The leads are not vetted. Just tried out their service and the lead had no idea how her contact info was given out. She has no need for a wedding photographer as her venue has provided one. As a wedding photographer this came across poorly on my part for contacting someone who never asked to be contacted.,https://itunes.apple.com/us/review?id=1484656561&type=Purple%20Software,2022-10-01T11:24:50-07:00,small business crm,"{""app"": ""Riser: Small Business CRM"", ""app_id"": ""1484656561"", ""eligibility_rule"": ""Apple rating<=3; 3-star requires pain marker; text>=50; native review ID"", ""native_id"": ""9140939088"", ""rating"": ""1"", ""record_sha256"": ""030cad6214a2886a627115b95d292d7941126a5b4686af0c362b612d4ba9f1f1"", ""retrieved_at"": ""2026-07-19"", ""version"": ""1.180""}"
639104beacf69621,Apple App Store,app_review,Nutshell – Small Business CRM: E-mail can’t sync 2 at a time,You can connect two email addresses but can’t sync them at the same time. So you can only receive email from one. How does that even make sense? Why allow us to set up two when you can only use one. It seems suspicious like they want to read both,https://itunes.apple.com/us/review?id=337938121&type=Purple%20Software,2024-07-24T16:30:07-07:00,small business crm,"{""app"": ""Nutshell – Small Business CRM"", ""app_id"": ""337938121"", ""eligibility_rule"": ""Apple rating<=3; 3-star requires pain marker; text>=50; native review ID"", ""native_id"": ""11531182323"", ""rating"": ""1"", ""record_sha256"": ""3a5c6e0caa70dd72c59a5649ffc9057d0a9e5de7bf8be2d2020e14a67be4d6b4"", ""retrieved_at"": ""2026-07-19"", ""version"": ""3.2.2""}"
283f1a0be0cedb4f,Apple App Store,app_review,Nutshell – Small Business CRM: Promises much but low delivery,"Would really like to be able to use the app on the go. Other than adding a new contact, the rest of the functionality is buggy and doesn’t work most of the time. App crashes when you try to upload a document or when you try to record an activity. It would be really nice if you guys put some attention into updates.",https://itunes.apple.com/us/review?id=337938121&type=Purple%20Software,2024-08-15T16:24:42-07:00,small business crm,"{""app"": ""Nutshell – Small Business CRM"", ""app_id"": ""337938121"", ""eligibility_rule"": ""Apple rating<=3; 3-star requires pain marker; text>=50; native review ID"", ""native_id"": ""11614683139"", ""rating"": ""2"", ""record_sha256"": ""a14d566ce81635bf1e874c10aecade59dd6b6dee603864b9c8de346ecbe1615a"", ""retrieved_at"": ""2026-07-19"", ""version"": ""3.2.2""}"
3b153ba2006a7436,Apple App Store,app_review,Zoho CRM - Sales & Marketing: Crashed and is extremely slow,"This app used to my go to for the CRM. I don’t what they did on some recent updates, but it’s terrible. It crashes all day long and is slow to load. It’s become unusable now.",https://itunes.apple.com/us/review?id=444908810&type=Purple%20Software,2026-07-06T10:21:20-07:00,small business crm,"{""app"": ""Zoho CRM - Sales & Marketing"", ""app_id"": ""444908810"", ""eligibility_rule"": ""Apple rating<=3; 3-star requires pain marker; text>=50; native review ID"", ""native_id"": ""14270788418"", ""rating"": ""1"", ""record_sha256"": ""308f3afb875727421f64d2c55cfb1efd1fc4c2f5afce8adc9913ba0293a6acf4"", ""retrieved_at"": ""2026-07-19"", ""version"": ""3.19.5""}"
4664aefc3aa6fd5d,Apple App Store,app_review,Mindbody Business: Logo,"Please change edit appointment function to allow to change date AND time before having to hit done. As it stands, I end up having to cancel and rebook because it books in earliest open time slot regardless of whether the appointment fits in the time slot or not and disregarding later times that would accommodate the whole appointment.",https://itunes.apple.com/us/review?id=599125654&type=Purple%20Software,2026-06-30T09:38:32-07:00,appointment scheduling business,"{""app"": ""Mindbody Business"", ""app_id"": ""599125654"", ""eligibility_rule"": ""Apple rating<=3; 3-star requires pain marker; text>=50; native review ID"", ""native_id"": ""14245857725"", ""rating"": ""1"", ""record_sha256"": ""775769d687fa99231e966deab899d46c7e2c394dbe85c59374adbc44c66d98c4"", ""retrieved_at"": ""2026-07-19"", ""version"": ""7.79.0""}"
f974223d148d72e5,Apple App Store,app_review,Setmore Appointment Scheduling: App not responding,This app was always so handy! But the last couple of weeks have really sucked. The app doesn’t even open. It’s stays frozen on the logo and “loading” but never loads open,https://itunes.apple.com/us/review?id=665859578&type=Purple%20Software,2025-09-30T13:29:33-07:00,appointment scheduling business,"{""app"": ""Setmore Appointment Scheduling"", ""app_id"": ""665859578"", ""eligibility_rule"": ""Apple rating<=3; 3-star requires pain marker; text>=50; native review ID"", ""native_id"": ""13206226389"", ""rating"": ""1"", ""record_sha256"": ""f8787776cbbee60f5d17db0538a5263942000aa41668deca38b89553d6a5c76b"", ""retrieved_at"": ""2026-07-19"", ""version"": ""6.60.1""}"
9799076ea49957ba,Apple App Store,app_review,Visibook Appointment Scheduler: issues,I have to turn my phone off and back on often to access my app,https://itunes.apple.com/us/review?id=961171461&type=Purple%20Software,2023-12-05T11:40:53-07:00,appointment scheduling business,"{""app"": ""Visibook Appointment Scheduler"", ""app_id"": ""961171461"", ""eligibility_rule"": ""Apple rating<=3; 3-star requires pain marker; text>=50; native review ID"", ""native_id"": ""10660943288"", ""rating"": ""1"", ""record_sha256"": ""8dad579924c1efa855f7b0e0bbafa4c49c9318ae113c8c32e4cb2d5c107b27b7"", ""retrieved_at"": ""2026-07-19"", ""version"": ""1.0.0""}"
2d33e7f4a9ceafea,Apple App Store,app_review,Podium - Small Business Tools: HORRIBLE Service After The Sale,"Originally happy with it but the tool has gone totally off the rails and I can’t get our sales rep to return a call or email. Have tried his manager, no reply. Our product rep has sent messages to them internally, no reply. Until Stephen Nord or his manager return our call, this review will stand. I wouldn’t encourage anyone sign up for this as they’ll abandon you once you need help. Totally disgusting customer service!",https://itunes.apple.com/us/review?id=971412288&type=Purple%20Software,2026-02-02T08:22:39-07:00,small business crm,"{""app"": ""Podium - Small Business Tools"", ""app_id"": ""971412288"", ""eligibility_rule"": ""Apple rating<=3; 3-star requires pain marker; text>=50; native review ID"", ""native_id"": ""13705169428"", ""rating"": ""1"", ""record_sha256"": ""bf4abd54c2fbbd317a6d32a8b3edbca338c9223ee0715f2bd0eb1b2bffe0a386"", ""retrieved_at"": ""2026-07-19"", ""version"": ""2026.3.0""}"
f3b6e196a0f87b29,Apple App Store,app_review,HubSpot: Awful,I have used this CRM for 10 years and it feels like a prison sentence. It is expensive and tedious and is the polar opposite of being user friendly. I cannot wait until our contract ends.,https://itunes.apple.com/us/review?id=1107711722&type=Purple%20Software,2026-06-03T11:14:07-07:00,small business crm,"{""app"": ""HubSpot"", ""app_id"": ""1107711722"", ""eligibility_rule"": ""Apple rating<=3; 3-star requires pain marker; text>=50; native review ID"", ""native_id"": ""14140041485"", ""rating"": ""1"", ""record_sha256"": ""151e964692ff848eab62ddd26d2a44e29fb31eecfe58e347429febbf6402346f"", ""retrieved_at"": ""2026-07-19"", ""version"": ""4.91.0""}"
cc47ed81c496b14c,Apple App Store,app_review,Acuity: Appointment Scheduler: Not reliable,"I’ve been using acuity for over 8 years now. This app is not consistent it always crashes & cherry on top now it’s now allowing me to renew my monthly subscription. I’ve tried selecting the upgrade option thru multiple devices and it always shows an error message. Resulting in clients booking without having them submit a deposit which is REQUIRED before booking is complete. Now I have to send individual invoices because this app is so trash. It’s day 2 of me trying to pay and it’s still now allowing me to. It also doesn’t keep you signed in on the app or doesn’t show appointments on your books sometimes unless you reload it. So inconvenient, makes me want to switch to a more reliable system. Because this app is trash now.",https://itunes.apple.com/us/review?id=1179146771&type=Purple%20Software,2026-06-24T03:33:41-07:00,appointment scheduling business,"{""app"": ""Acuity: Appointment Scheduler"", ""app_id"": ""1179146771"", ""eligibility_rule"": ""Apple rating<=3; 3-star requires pain marker; text>=50; native review ID"", ""native_id"": ""14220085292"", ""rating"": ""1"", ""record_sha256"": ""2ce0ccf7b00fc80698342950712670dcceed4b432bb13c6a90d4a544b24e656c"", ""retrieved_at"": ""2026-07-19"", ""version"": ""87.0.0""}"
f65bb917f8bd2483,Apple App Store,app_review,Riser: Small Business CRM: Scam,Do not use this app. They will just change your account preference to marketing for no reason and then not respond when you never authorized a change.,https://itunes.apple.com/us/review?id=1484656561&type=Purple%20Software,2023-09-20T10:13:10-07:00,small business crm,"{""app"": ""Riser: Small Business CRM"", ""app_id"": ""1484656561"", ""eligibility_rule"": ""Apple rating<=3; 3-star requires pain marker; text>=50; native review ID"", ""native_id"": ""10388762957"", ""rating"": ""1"", ""record_sha256"": ""ab767bc3afb07d1124cae3642ae8a7bde46588d41e37bfd8c135f95d7e6a1775"", ""retrieved_at"": ""2026-07-19"", ""version"": ""1.186""}"
8048779daeeecbb3,Apple App Store,app_review,Nutshell – Small Business CRM: Time for a major improvement,"Last update a year ago. Many bugs and crashes. The app is not user friendly. It’s high time for a major update. As much as we like the web version, the app is simply not it! Help!",https://itunes.apple.com/us/review?id=337938121&type=Purple%20Software,2024-12-30T20:24:37-07:00,small business crm,"{""app"": ""Nutshell – Small Business CRM"", ""app_id"": ""337938121"", ""eligibility_rule"": ""Apple rating<=3; 3-star requires pain marker; text>=50; native review ID"", ""native_id"": ""12126100125"", ""rating"": ""1"", ""record_sha256"": ""1221aed0c4df36323ef831f77dd91e096e5862b31046e35b5663184e05dc7160"", ""retrieved_at"": ""2026-07-19"", ""version"": ""3.2.2""}"
b9a9c7a45f21437c,Apple App Store,app_review,Nutshell – Small Business CRM: I like nutshell but the iOS app is rough,"Aside from missing functionality, there are screens you can’t actually use (like logging activity). It’s simply missing a ton and surprisingly poorly made. It also crashes a lot.",https://itunes.apple.com/us/review?id=337938121&type=Purple%20Software,2021-08-18T01:40:21-07:00,small business crm,"{""app"": ""Nutshell – Small Business CRM"", ""app_id"": ""337938121"", ""eligibility_rule"": ""Apple rating<=3; 3-star requires pain marker; text>=50; native review ID"", ""native_id"": ""7706214121"", ""rating"": ""2"", ""record_sha256"": ""05893046aa8285a56cd4654506d00e8fddede75360fb969cc02ef0c95c6591a2"", ""retrieved_at"": ""2026-07-19"", ""version"": ""3.1.2""}"
4e0a6c22852b1b87,Apple App Store,app_review,Zoho CRM - Sales & Marketing: Service went down hill quick,"I use the serum for work and it worked pretty easily, but then they updated the user interface and now it’s completely confusing. They rolled it out with no support or training.",https://itunes.apple.com/us/review?id=444908810&type=Purple%20Software,2026-03-27T09:10:34-07:00,small business crm,"{""app"": ""Zoho CRM - Sales & Marketing"", ""app_id"": ""444908810"", ""eligibility_rule"": ""Apple rating<=3; 3-star requires pain marker; text>=50; native review ID"", ""native_id"": ""13893068412"", ""rating"": ""1"", ""record_sha256"": ""ec2f387ab177463ff9528f188c2bf6bb3cf209c9ee186fb86b0e5f5d3d9ec589"", ""retrieved_at"": ""2026-07-19"", ""version"": ""3.18.4""}"
50ad3b33a3a72967,Apple App Store,app_review,Mindbody Business: Stay away,I have used this for years. In the beginning it worked well for what we needed. Our monthly price has consistently increased. MB has switched merchant account services and I have been severely overcharged example a $400 charge they took $94 and with no explanation. They charged me a $30 new client discovery fee?? Never have I been charged that before. All new ways to rip our small business off. I have switched to gym desk! Way cheaper with way more services.,https://itunes.apple.com/us/review?id=599125654&type=Purple%20Software,2026-03-23T09:38:17-07:00,appointment scheduling business,"{""app"": ""Mindbody Business"", ""app_id"": ""599125654"", ""eligibility_rule"": ""Apple rating<=3; 3-star requires pain marker; text>=50; native review ID"", ""native_id"": ""13879072904"", ""rating"": ""1"", ""record_sha256"": ""a15ec13e49145bdf7837584ad6b1b9cfb0098d5244f8a7faeb1dc2618b748d0f"", ""retrieved_at"": ""2026-07-19"", ""version"": ""7.67.0""}"
9a2562ae727636af,Apple App Store,app_review,Visibook Appointment Scheduler: Constant struggle with this app,"At the beginning was great but now is a constant struggle to book, the app will freeze and have to do it all again. Every random day the app wont work and you will be blind from ur schedule. Two days now with app down and theres no way to contact a support team. Steer away from this one.",https://itunes.apple.com/us/review?id=961171461&type=Purple%20Software,2026-01-28T07:04:08-07:00,appointment scheduling business,"{""app"": ""Visibook Appointment Scheduler"", ""app_id"": ""961171461"", ""eligibility_rule"": ""Apple rating<=3; 3-star requires pain marker; text>=50; native review ID"", ""native_id"": ""13685553814"", ""rating"": ""1"", ""record_sha256"": ""cad6683430783c486ff8bc53e6137af7a58d7c570947f66fe6b8f07843777981"", ""retrieved_at"": ""2026-07-19"", ""version"": ""1.2.0""}"
67823fae0e70cfd3,Apple App Store,app_review,Podium - Small Business Tools: Deceptive business practices,"This company has been sending repeated threats and collection notices to our business that are for a completely unrelated business. I've explained to them on countless occasions that we are not affiliated, other than sharing a similar name, and that the company they are going after is out of business. My company has never used their software or signed any agreements with Podium. In fact, all of their invoices show another company's name and another company's address. Despite that, they continue to harass and threaten the reputation of our business. I recommend others be cautious and these are shady and deceptive business practices. This is a business that is willing to proceed with a false representation of debt under the FDCPA, and blatantly and knowingly violate the law to try and collect money from unrelated parties. Imagine what it will look like if you actually signed up for their services and tried to cancel in the future.",https://itunes.apple.com/us/review?id=971412288&type=Purple%20Software,2026-04-13T08:41:24-07:00,small business crm,"{""app"": ""Podium - Small Business Tools"", ""app_id"": ""971412288"", ""eligibility_rule"": ""Apple rating<=3; 3-star requires pain marker; text>=50; native review ID"", ""native_id"": ""13954000413"", ""rating"": ""1"", ""record_sha256"": ""f9db5a4270b5a5cb3aca750860c25630d59a9cac9553092b264de8a585b75ba2"", ""retrieved_at"": ""2026-07-19"", ""version"": ""2026.15.1""}"
fce4eaf8e67f52d8,Apple App Store,app_review,HubSpot: Can’t login,"I can’t rate the app because no matter what method I try, I cannot login to my account. Given the ratings, I wish I could access it.",https://itunes.apple.com/us/review?id=1107711722&type=Purple%20Software,2026-05-14T22:17:09-07:00,small business crm,"{""app"": ""HubSpot"", ""app_id"": ""1107711722"", ""eligibility_rule"": ""Apple rating<=3; 3-star requires pain marker; text>=50; native review ID"", ""native_id"": ""14065981473"", ""rating"": ""1"", ""record_sha256"": ""bfebd6396a8840097b607de35afd2813d78cdbc2f16505481dd405e23e358634"", ""retrieved_at"": ""2026-07-19"", ""version"": ""4.89.0""}"
aadc128ae5eb291b,Apple App Store,app_review,Nutshell – Small Business CRM: Very buggy.,Crashes often. Wouldn’t load my data. Bad interface.,https://itunes.apple.com/us/review?id=337938121&type=Purple%20Software,2023-05-11T09:09:02-07:00,small business crm,"{""app"": ""Nutshell – Small Business CRM"", ""app_id"": ""337938121"", ""eligibility_rule"": ""Apple rating<=3; 3-star requires pain marker; text>=50; native review ID"", ""native_id"": ""9916165716"", ""rating"": ""1"", ""record_sha256"": ""52450299052e51bb30431b2c18b9f8326ebe86c8bdcdf9d247b270ad0b059614"", ""retrieved_at"": ""2026-07-19"", ""version"": ""3.2.1""}"
6e2410507cf1e00e,Apple App Store,app_review,Zoho CRM - Sales & Marketing: Zoho is the Temu version of Salesforce,"I want to love Zoho and they do a lot of things that are directionally correct, but they don’t actually listen to customers and routinely drop the ball on core functionality. It’s as if they have great development, but poor management and execution…",https://itunes.apple.com/us/review?id=444908810&type=Purple%20Software,2026-02-05T18:14:30-07:00,small business crm,"{""app"": ""Zoho CRM - Sales & Marketing"", ""app_id"": ""444908810"", ""eligibility_rule"": ""Apple rating<=3; 3-star requires pain marker; text>=50; native review ID"", ""native_id"": ""13717705581"", ""rating"": ""1"", ""record_sha256"": ""19b8ef7373c3823fb3ec0177504b38887d5ca50ad051536fda3df8f6d1ebfd00"", ""retrieved_at"": ""2026-07-19"", ""version"": ""3.17.33""}"
833c762a1c2059c1,Apple App Store,app_review,Mindbody Business: Features not working,Unable to login from one studio to another we have an account rep Wendy but she has not been able to help us in The past 2 months. This problem is very frustrating. I wish you guys could figure it out. I’ve also called in and no resolution.,https://itunes.apple.com/us/review?id=599125654&type=Purple%20Software,2026-07-02T03:11:23-07:00,appointment scheduling business,"{""app"": ""Mindbody Business"", ""app_id"": ""599125654"", ""eligibility_rule"": ""Apple rating<=3; 3-star requires pain marker; text>=50; native review ID"", ""native_id"": ""14253101865"", ""rating"": ""1"", ""record_sha256"": ""09a7bee16ca2112a0dd8b0faec0fa45be36fdf1a5bd43727161dd3979a9e429c"", ""retrieved_at"": ""2026-07-19"", ""version"": ""7.79.0""}"
a0877f3aa43a92eb,Apple App Store,app_review,Visibook Appointment Scheduler: Horrible performance issues,"Visibooks used to be good a few years ago but now we constantly have issues with the calendar freezing up, not loading and just generally sluggish. Sometimes it is down for hours and we are not able to serve our clients. If the owners of Visibooks would actually spend some time on fixing their calendar it would be good but for now stay away.",https://itunes.apple.com/us/review?id=961171461&type=Purple%20Software,2024-02-28T05:58:56-07:00,appointment scheduling business,"{""app"": ""Visibook Appointment Scheduler"", ""app_id"": ""961171461"", ""eligibility_rule"": ""Apple rating<=3; 3-star requires pain marker; text>=50; native review ID"", ""native_id"": ""10988822906"", ""rating"": ""1"", ""record_sha256"": ""f217903e4fa1345a3fe885cdce915d107f70885163431c6b8213d92301046f1b"", ""retrieved_at"": ""2026-07-19"", ""version"": ""1.1.0""}"
c644f45b352c5b9b,Apple App Store,app_review,Podium - Small Business Tools: Review ability issues,"App works intermittently, not reliable for clients to give reviews 100% of time",https://itunes.apple.com/us/review?id=971412288&type=Purple%20Software,2026-05-02T07:57:32-07:00,small business crm,"{""app"": ""Podium - Small Business Tools"", ""app_id"": ""971412288"", ""eligibility_rule"": ""Apple rating<=3; 3-star requires pain marker; text>=50; native review ID"", ""native_id"": ""14020378675"", ""rating"": ""1"", ""record_sha256"": ""4358511b250727221b910b061621f331386c5f7a8dc05bfd75b2413fc414e672"", ""retrieved_at"": ""2026-07-19"", ""version"": ""2026.18.1""}"
